user_id,song_id,song_name,artist,genre,rating
884,52,Bolero Falaz,Aterciopelados,Rock / Alternativo,2
884,53,Florecita Rockera,Aterciopelados,Rock / Alternativo,1
884,16,Monastery,Ryan Castro,Reguetón,1
884,58,Vestido de Cristal,Kraken,Rock / Alternativo,3
884,26,Una Lady Como Tú,Manuel Turizo,Pop Latino,5
884,37,Aventurero,Yeison Jiménez,Música Popular,3
884,24,La Que Me Quiere la Quiero,Peter Manjarrés,Vallenato,2
884,1,Provenza,Karol G,Reguetón,4
884,10,Ginza,J Balvin,Reguetón,1
884,50,A la Memoria del Muerto,Fruko y sus Tesos,Salsa / Tropical,5
884,30,Devuélveme el Corazón,Sebastián Yatra,Pop Latino,4
884,18,Ya No Me Duele Más,Silvestre Dangond,Vallenato,3
884,7,Normal,Feid,Reguetón,3
884,46,La Rebelión,Joe Arroyo,Salsa / Tropical,4
884,6,Feliz Cumpleaños Ferxxo,Feid,Reguetón,1
884,31,Vida de Rico,Camilo,Pop Latino,3
884,57,No Digas Lo Siento,Don Tetto,Rock / Alternativo,1
884,60,Lenguaje de mi Piel,Kraken,Rock / Alternativo,1
884,44,Gotas de Lluvia,Grupo Niche,Salsa / Tropical,5
884,33,Índigo,Camilo,Pop Latino,3
884,11,Hawái,Maluma,Reguetón,4
884,19,Materialista,Silvestre Dangond,Vallenato,1
885,53,Florecita Rockera,Aterciopelados,Rock / Alternativo,3
885,4,Mi Ex Tenía Razón,Karol G,Reguetón,4
885,60,Lenguaje de mi Piel,Kraken,Rock / Alternativo,3
885,3,Amargura,Karol G,Reguetón,3
885,28,Tacones Rojos,Sebastián Yatra,Pop Latino,4
885,56,Sigamos Caminando,Don Tetto,Rock / Alternativo,2
885,6,Feliz Cumpleaños Ferxxo,Feid,Reguetón,4
885,55,Mi Error,Don Tetto,Rock / Alternativo,3
885,5,Classy 101,Feid,Reguetón,4
885,47,En Barranquilla Me Quedo,Joe Arroyo,Salsa / Tropical,2
885,54,Baracunátana,Aterciopelados,Rock / Alternativo,1
885,38,Tenías Razón,Yeison Jiménez,Música Popular,1
885,15,Jordan,Ryan Castro,Reguetón,5
885,9,Qué Más Pues?,J Balvin,Reguetón,5
885,12,Sobrio,Maluma,Reguetón,4
885,13,Borro Cassette,Maluma,Reguetón,4
885,18,Ya No Me Duele Más,Silvestre Dangond,Vallenato,3
885,57,No Digas Lo Siento,Don Tetto,Rock / Alternativo,3
885,21,Cuatro Rosas,Jorge Celedón,Vallenato,3
886,58,Vestido de Cristal,Kraken,Rock / Alternativo,2
886,51,Los Charcos,Fruko y sus Tesos,Salsa / Tropical,3
886,31,Vida de Rico,Camilo,Pop Latino,4
886,12,Sobrio,Maluma,Reguetón,4
886,46,La Rebelión,Joe Arroyo,Salsa / Tropical,1
886,27,Quiéreme Mientras Se Pueda,Manuel Turizo,Pop Latino,1
886,55,Mi Error,Don Tetto,Rock / Alternativo,3
886,33,Índigo,Camilo,Pop Latino,1
886,38,Tenías Razón,Yeison Jiménez,Música Popular,4
886,4,Mi Ex Tenía Razón,Karol G,Reguetón,4
886,5,Classy 101,Feid,Reguetón,5
886,15,Jordan,Ryan Castro,Reguetón,5
886,14,Mujeriego,Ryan Castro,Reguetón,4
886,9,Qué Más Pues?,J Balvin,Reguetón,4
886,13,Borro Cassette,Maluma,Reguetón,3
886,30,Devuélveme el Corazón,Sebastián Yatra,Pop Latino,1
886,32,Tutu,Camilo,Pop Latino,1
887,11,Hawái,Maluma,Reguetón,2
887,51,Los Charcos,Fruko y sus Tesos,Salsa / Tropical,4
887,18,Ya No Me Duele Más,Silvestre Dangond,Vallenato,2
887,46,La Rebelión,Joe Arroyo,Salsa / Tropical,1
887,37,Aventurero,Yeison Jiménez,Música Popular,2
887,17,Las Locuras Mías,Silvestre Dangond,Vallenato,2
887,38,Tenías Razón,Yeison Jiménez,Música Popular,1
887,33,Índigo,Camilo,Pop Latino,3
887,22,Ay Hombe,Jorge Celedón,Vallenato,4
887,52,Bolero Falaz,Aterciopelados,Rock / Alternativo,5
887,19,Materialista,Silvestre Dangond,Vallenato,4
887,49,El Preso,Fruko y sus Tesos,Salsa / Tropical,2
887,58,Vestido de Cristal,Kraken,Rock / Alternativo,5
887,24,La Que Me Quiere la Quiero,Peter Manjarrés,Vallenato,3
887,42,Te Fallé,Luis Alfonso,Música Popular,2
887,25,La Bachata,Manuel Turizo,Pop Latino,1
888,46,La Rebelión,Joe Arroyo,Salsa / Tropical,2
888,18,Ya No Me Duele Más,Silvestre Dangond,Vallenato,1
888,26,Una Lady Como Tú,Manuel Turizo,Pop Latino,3
888,16,Monastery,Ryan Castro,Reguetón,2
888,34,Dulce Pecado,Jessi Uribe,Música Popular,2
888,27,Quiéreme Mientras Se Pueda,Manuel Turizo,Pop Latino,4
888,19,Materialista,Silvestre Dangond,Vallenato,4
888,30,Devuélveme el Corazón,Sebastián Yatra,Pop Latino,4
888,45,Busca por Dentro,Grupo Niche,Salsa / Tropical,2
888,47,En Barranquilla Me Quedo,Joe Arroyo,Salsa / Tropical,1
888,42,Te Fallé,Luis Alfonso,Música Popular,3
888,12,Sobrio,Maluma,Reguetón,2
888,43,Cali Pachanguero,Grupo Niche,Salsa / Tropical,3
888,22,Ay Hombe,Jorge Celedón,Vallenato,2
888,15,Jordan,Ryan Castro,Reguetón,2
888,36,El Alumno,Jessi Uribe,Música Popular,1
888,2,Tusa,Karol G,Reguetón,2
888,4,Mi Ex Tenía Razón,Karol G,Reguetón,3
888,10,Ginza,J Balvin,Reguetón,2
888,5,Classy 101,Feid,Reguetón,1
888,17,Las Locuras Mías,Silvestre Dangond,Vallenato,4
888,60,Lenguaje de mi Piel,Kraken,Rock / Alternativo,2
888,23,Traga’o de Ti,Peter Manjarrés,Vallenato,3
888,32,Tutu,Camilo,Pop Latino,5
888,7,Normal,Feid,Reguetón,1
889,55,Mi Error,Don Tetto,Rock / Alternativo,4
889,47,En Barranquilla Me Quedo,Joe Arroyo,Salsa / Tropical,5
889,31,Vida de Rico,Camilo,Pop Latino,3
889,24,La Que Me Quiere la Quiero,Peter Manjarrés,Vallenato,1
889,8,Mi Gente,J Balvin,Reguetón,5
889,2,Tusa,Karol G,Reguetón,3
889,1,Provenza,Karol G,Reguetón,4
889,10,Ginza,J Balvin,Reguetón,4
889,33,Índigo,Camilo,Pop Latino,2
889,39,El Desmadre,Yeison Jiménez,Música Popular,1
889,14,Mujeriego,Ryan Castro,Reguetón,5
889,12,Sobrio,Maluma,Reguetón,5
889,60,Lenguaje de mi Piel,Kraken,Rock / Alternativo,2
889,30,Devuélveme el Corazón,Sebastián Yatra,Pop Latino,3
889,48,Centurión de la Noche,Joe Arroyo,Salsa / Tropical,4
889,21,Cuatro Rosas,Jorge Celedón,Vallenato,1
889,29,Robarte un Beso,Sebastián Yatra,Pop Latino,1
889,16,Monastery,Ryan Castro,Reguetón,5
889,38,Tenías Razón,Yeison Jiménez,Música Popular,1
889,43,Cali Pachanguero,Grupo Niche,Salsa / Tropical,3
889,53,Florecita Rockera,Aterciopelados,Rock / Alternativo,1
889,42,Te Fallé,Luis Alfonso,Música Popular,2
890,44,Gotas de Lluvia,Grupo Niche,Salsa / Tropical,4
890,34,Dulce Pecado,Jessi Uribe,Música Popular,2
890,23,Traga’o de Ti,Peter Manjarrés,Vallenato,3
890,52,Bolero Falaz,Aterciopelados,Rock / Alternativo,2
890,20,Esta Vida,Jorge Celedón,Vallenato,1
890,19,Materialista,Silvestre Dangond,Vallenato,2
890,2,Tusa,Karol G,Reguetón,2
890,3,Amargura,Karol G,Reguetón,1
890,13,Borro Cassette,Maluma,Reguetón,3
890,29,Robarte un Beso,Sebastián Yatra,Pop Latino,1
890,40,Mi Presidio,Luis Alfonso,Música Popular,1
890,6,Feliz Cumpleaños Ferxxo,Feid,Reguetón,1
890,42,Te Fallé,Luis Alfonso,Música Popular,2
890,10,Ginza,J Balvin,Reguetón,2
890,53,Florecita Rockera,Aterciopelados,Rock / Alternativo,2
890,1,Provenza,Karol G,Reguetón,3
890,16,Monastery,Ryan Castro,Reguetón,1
890,55,Mi Error,Don Tetto,Rock / Alternativo,2
890,39,El Desmadre,Yeison Jiménez,Música Popular,4
890,28,Tacones Rojos,Sebastián Yatra,Pop Latino,2
890,5,Classy 101,Feid,Reguetón,1
890,51,Los Charcos,Fruko y sus Tesos,Salsa / Tropical,5
890,35,Matemos las Ganas,Jessi Uribe,Música Popular,3
890,58,Vestido de Cristal,Kraken,Rock / Alternativo,3
890,25,La Bachata,Manuel Turizo,Pop Latino,2
891,31,Vida de Rico,Camilo,Pop Latino,3
891,57,No Digas Lo Siento,Don Tetto,Rock / Alternativo,2
891,33,Índigo,Camilo,Pop Latino,3
891,53,Florecita Rockera,Aterciopelados,Rock / Alternativo,2
891,48,Centurión de la Noche,Joe Arroyo,Salsa / Tropical,2
891,11,Hawái,Maluma,Reguetón,5
891,28,Tacones Rojos,Sebastián Yatra,Pop Latino,2
891,39,El Desmadre,Yeison Jiménez,Música Popular,3
891,8,Mi Gente,J Balvin,Reguetón,3
891,13,Borro Cassette,Maluma,Reguetón,5
891,45,Busca por Dentro,Grupo Niche,Salsa / Tropical,2
891,5,Classy 101,Feid,Reguetón,3
891,10,Ginza,J Balvin,Reguetón,5
891,27,Quiéreme Mientras Se Pueda,Manuel Turizo,Pop Latino,4
891,18,Ya No Me Duele Más,Silvestre Dangond,Vallenato,3
891,2,Tusa,Karol G,Reguetón,5
892,54,Baracunátana,Aterciopelados,Rock / Alternativo,1
892,58,Vestido de Cristal,Kraken,Rock / Alternativo,1
892,3,Amargura,Karol G,Reguetón,4
892,57,No Digas Lo Siento,Don Tetto,Rock / Alternativo,4
892,28,Tacones Rojos,Sebastián Yatra,Pop Latino,4
892,45,Busca por Dentro,Grupo Niche,Salsa / Tropical,3
892,34,Dulce Pecado,Jessi Uribe,Música Popular,3
892,49,El Preso,Fruko y sus Tesos,Salsa / Tropical,1
892,53,Florecita Rockera,Aterciopelados,Rock / Alternativo,3
892,14,Mujeriego,Ryan Castro,Reguetón,4
892,30,Devuélveme el Corazón,Sebastián Yatra,Pop Latino,3
892,26,Una Lady Como Tú,Manuel Turizo,Pop Latino,5
892,23,Traga’o de Ti,Peter Manjarrés,Vallenato,4
892,42,Te Fallé,Luis Alfonso,Música Popular,4
892,12,Sobrio,Maluma,Reguetón,5
892,6,Feliz Cumpleaños Ferxxo,Feid,Reguetón,5
892,37,Aventurero,Yeison Jiménez,Música Popular,3
892,55,Mi Error,Don Tetto,Rock / Alternativo,1
892,8,Mi Gente,J Balvin,Reguetón,5
892,51,Los Charcos,Fruko y sus Tesos,Salsa / Tropical,3
892,44,Gotas de Lluvia,Grupo Niche,Salsa / Tropical,3
893,22,Ay Hombe,Jorge Celedón,Vallenato,3
893,11,Hawái,Maluma,Reguetón,1
893,28,Tacones Rojos,Sebastián Yatra,Pop Latino,3
893,30,Devuélveme el Corazón,Sebastián Yatra,Pop Latino,4
893,53,Florecita Rockera,Aterciopelados,Rock / Alternativo,3
893,24,La Que Me Quiere la Quiero,Peter Manjarrés,Vallenato,2
893,27,Quiéreme Mientras Se Pueda,Manuel Turizo,Pop Latino,4
893,25,La Bachata,Manuel Turizo,Pop Latino,3
893,17,Las Locuras Mías,Silvestre Dangond,Vallenato,3
893,59,Frágil al Viento,Kraken,Rock / Alternativo,4
893,13,Borro Cassette,Maluma,Reguetón,2
893,8,Mi Gente,J Balvin,Reguetón,3
893,35,Matemos las Ganas,Jessi Uribe,Música Popular,5
893,43,Cali Pachanguero,Grupo Niche,Salsa / Tropical,3
893,48,Centurión de la Noche,Joe Arroyo,Salsa / Tropical,3
893,49,El Preso,Fruko y sus Tesos,Salsa / Tropical,2
893,40,Mi Presidio,Luis Alfonso,Música Popular,5
893,21,Cuatro Rosas,Jorge Celedón,Vallenato,3
893,20,Esta Vida,Jorge Celedón,Vallenato,1
893,1,Provenza,Karol G,Reguetón,1
893,58,Vestido de Cristal,Kraken,Rock / Alternativo,5
893,5,Classy 101,Feid,Reguetón,1
893,38,Tenías Razón,Yeison Jiménez,Música Popular,4
893,9,Qué Más Pues?,J Balvin,Reguetón,3
894,33,Índigo,Camilo,Pop Latino,4
894,52,Bolero Falaz,Aterciopelados,Rock / Alternativo,4
894,35,Matemos las Ganas,Jessi Uribe,Música Popular,2
894,55,Mi Error,Don Tetto,Rock / Alternativo,3
894,24,La Que Me Quiere la Quiero,Peter Manjarrés,Vallenato,3
894,45,Busca por Dentro,Grupo Niche,Salsa / Tropical,5
894,22,Ay Hombe,Jorge Celedón,Vallenato,1
894,28,Tacones Rojos,Sebastián Yatra,Pop Latino,5
894,17,Las Locuras Mías,Silvestre Dangond,Vallenato,3
894,32,Tutu,Camilo,Pop Latino,3
894,14,Mujeriego,Ryan Castro,Reguetón,1
894,44,Gotas de Lluvia,Grupo Niche,Salsa / Tropical,5
894,50,A la Memoria del Muerto,Fruko y sus Tesos,Salsa / Tropical,4
894,5,Classy 101,Feid,Reguetón,2
894,1,Provenza,Karol G,Reguetón,3
894,8,Mi Gente,J Balvin,Reguetón,3
894,42,Te Fallé,Luis Alfonso,Música Popular,2
894,48,Centurión de la Noche,Joe Arroyo,Salsa / Tropical,5
894,51,Los Charcos,Fruko y sus Tesos,Salsa / Tropical,4
894,58,Vestido de Cristal,Kraken,Rock / Alternativo,2
894,27,Quiéreme Mientras Se Pueda,Manuel Turizo,Pop Latino,4
894,31,Vida de Rico,Camilo,Pop Latino,3
894,21,Cuatro Rosas,Jorge Celedón,Vallenato,2
894,39,El Desmadre,Yeison Jiménez,Música Popular,4
894,25,La Bachata,Manuel Turizo,Pop Latino,5
895,26,Una Lady Como Tú,Manuel Turizo,Pop Latino,1
895,46,La Rebelión,Joe Arroyo,Salsa / Tropical,2
895,51,Los Charcos,Fruko y sus Tesos,Salsa / Tropical,3
895,31,Vida de Rico,Camilo,Pop Latino,3
895,25,La Bachata,Manuel Turizo,Pop Latino,2
895,23,Traga’o de Ti,Peter Manjarrés,Vallenato,2
895,8,Mi Gente,J Balvin,Reguetón,5
895,11,Hawái,Maluma,Reguetón,4
895,47,En Barranquilla Me Quedo,Joe Arroyo,Salsa / Tropical,3
895,13,Borro Cassette,Maluma,Reguetón,5
895,17,Las Locuras Mías,Silvestre Dangond,Vallenato,3
895,20,Esta Vida,Jorge Celedón,Vallenato,3
895,10,Ginza,J Balvin,Reguetón,4
895,33,Índigo,Camilo,Pop Latino,2
895,6,Feliz Cumpleaños Ferxxo,Feid,Reguetón,5
896,7,Normal,Feid,Reguetón,3
896,23,Traga’o de Ti,Peter Manjarrés,Vallenato,1
896,47,En Barranquilla Me Quedo,Joe Arroyo,Salsa / Tropical,1
896,33,Índigo,Camilo,Pop Latino,1
896,27,Quiéreme Mientras Se Pueda,Manuel Turizo,Pop Latino,1
896,49,El Preso,Fruko y sus Tesos,Salsa / Tropical,4
896,11,Hawái,Maluma,Reguetón,3
896,37,Aventurero,Yeison Jiménez,Música Popular,1
896,21,Cuatro Rosas,Jorge Celedón,Vallenato,2
896,41,Tengo Ganas,Luis Alfonso,Música Popular,2
896,39,El Desmadre,Yeison Jiménez,Música Popular,1
896,2,Tusa,Karol G,Reguetón,1
896,18,Ya No Me Duele Más,Silvestre Dangond,Vallenato,2
896,34,Dulce Pecado,Jessi Uribe,Música Popular,2
896,48,Centurión de la Noche,Joe Arroyo,Salsa / Tropical,3
896,3,Amargura,Karol G,Reguetón,3
896,14,Mujeriego,Ryan Castro,Reguetón,3
896,4,Mi Ex Tenía Razón,Karol G,Reguetón,1
896,8,Mi Gente,J Balvin,Reguetón,2
896,55,Mi Error,Don Tetto,Rock / Alternativo,4
896,24,La Que Me Quiere la Quiero,Peter Manjarrés,Vallenato,3
896,40,Mi Presidio,Luis Alfonso,Música Popular,2
896,46,La Rebelión,Joe Arroyo,Salsa / Tropical,4
896,28,Tacones Rojos,Sebastián Yatra,Pop Latino,1
896,25,La Bachata,Manuel Turizo,Pop Latino,4
897,11,Hawái,Maluma,Reguetón,4
897,43,Cali Pachanguero,Grupo Niche,Salsa / Tropical,3
897,20,Esta Vida,Jorge Celedón,Vallenato,3
897,60,Lenguaje de mi Piel,Kraken,Rock / Alternativo,4
897,4,Mi Ex Tenía Razón,Karol G,Reguetón,1
897,10,Ginza,J Balvin,Reguetón,1
897,52,Bolero Falaz,Aterciopelados,Rock / Alternativo,4
897,12,Sobrio,Maluma,Reguetón,3
897,34,Dulce Pecado,Jessi Uribe,Música Popular,1
897,28,Tacones Rojos,Sebastián Yatra,Pop Latino,4
897,45,Busca por Dentro,Grupo Niche,Salsa / Tropical,3
897,1,Provenza,Karol G,Reguetón,1
897,18,Ya No Me Duele Más,Silvestre Dangond,Vallenato,2
897,6,Feliz Cumpleaños Ferxxo,Feid,Reguetón,1
897,58,Vestido de Cristal,Kraken,Rock / Alternativo,5
897,50,A la Memoria del Muerto,Fruko y sus Tesos,Salsa / Tropical,3
897,42,Te Fallé,Luis Alfonso,Música Popular,2
897,22,Ay Hombe,Jorge Celedón,Vallenato,3
897,31,Vida de Rico,Camilo,Pop Latino,4
898,49,El Preso,Fruko y sus Tesos,Salsa / Tropical,3
898,8,Mi Gente,J Balvin,Reguetón,3
898,9,Qué Más Pues?,J Balvin,Reguetón,4
898,57,No Digas Lo Siento,Don Tetto,Rock / Alternativo,1
898,32,Tutu,Camilo,Pop Latino,2
898,46,La Rebelión,Joe Arroyo,Salsa / Tropical,2
898,24,La Que Me Quiere la Quiero,Peter Manjarrés,Vallenato,1
898,31,Vida de Rico,Camilo,Pop Latino,3
898,41,Tengo Ganas,Luis Alfonso,Música Popular,2
898,28,Tacones Rojos,Sebastián Yatra,Pop Latino,1
898,53,Florecita Rockera,Aterciopelados,Rock / Alternativo,3
898,3,Amargura,Karol G,Reguetón,5
898,35,Matemos las Ganas,Jessi Uribe,Música Popular,1
898,36,El Alumno,Jessi Uribe,Música Popular,1
898,5,Classy 101,Feid,Reguetón,3
898,1,Provenza,Karol G,Reguetón,4
898,18,Ya No Me Duele Más,Silvestre Dangond,Vallenato,1
898,43,Cali Pachanguero,Grupo Niche,Salsa / Tropical,1
898,23,Traga’o de Ti,Peter Manjarrés,Vallenato,2
898,16,Monastery,Ryan Castro,Reguetón,3
898,2,Tusa,Karol G,Reguetón,3
898,38,Tenías Razón,Yeison Jiménez,Música Popular,2
898,14,Mujeriego,Ryan Castro,Reguetón,5
898,55,Mi Error,Don Tetto,Rock / Alternativo,2
898,20,Esta Vida,Jorge Celedón,Vallenato,3
899,59,Frágil al Viento,Kraken,Rock / Alternativo,1
899,21,Cuatro Rosas,Jorge Celedón,Vallenato,2
899,55,Mi Error,Don Tetto,Rock / Alternativo,3
899,43,Cali Pachanguero,Grupo Niche,Salsa / Tropical,1
899,31,Vida de Rico,Camilo,Pop Latino,3
899,32,Tutu,Camilo,Pop Latino,3
899,2,Tusa,Karol G,Reguetón,2
899,50,A la Memoria del Muerto,Fruko y sus Tesos,Salsa / Tropical,1
899,1,Provenza,Karol G,Reguetón,2
899,15,Jordan,Ryan Castro,Reguetón,3
899,8,Mi Gente,J Balvin,Reguetón,3
899,26,Una Lady Como Tú,Manuel Turizo,Pop Latino,4
899,44,Gotas de Lluvia,Grupo Niche,Salsa / Tropical,1
899,30,Devuélveme el Corazón,Sebastián Yatra,Pop Latino,4
899,6,Feliz Cumpleaños Ferxxo,Feid,Reguetón,1
900,29,Robarte un Beso,Sebastián Yatra,Pop Latino,5
900,50,A la Memoria del Muerto,Fruko y sus Tesos,Salsa / Tropical,2
900,35,Matemos las Ganas,Jessi Uribe,Música Popular,3
900,14,Mujeriego,Ryan Castro,Reguetón,3
900,19,Materialista,Silvestre Dangond,Vallenato,2
900,34,Dulce Pecado,Jessi Uribe,Música Popular,3
900,20,Esta Vida,Jorge Celedón,Vallenato,2
900,51,Los Charcos,Fruko y sus Tesos,Salsa / Tropical,3
900,6,Feliz Cumpleaños Ferxxo,Feid,Reguetón,1
900,52,Bolero Falaz,Aterciopelados,Rock / Alternativo,3
900,8,Mi Gente,J Balvin,Reguetón,2
900,43,Cali Pachanguero,Grupo Niche,Salsa / Tropical,1
900,25,La Bachata,Manuel Turizo,Pop Latino,4
900,36,El Alumno,Jessi Uribe,Música Popular,2
900,45,Busca por Dentro,Grupo Niche,Salsa / Tropical,3
900,41,Tengo Ganas,Luis Alfonso,Música Popular,3
900,7,Normal,Feid,Reguetón,1
900,40,Mi Presidio,Luis Alfonso,Música Popular,3
901,23,Traga’o de Ti,Peter Manjarrés,Vallenato,4
901,19,Materialista,Silvestre Dangond,Vallenato,1
901,26,Una Lady Como Tú,Manuel Turizo,Pop Latino,4
901,30,Devuélveme el Corazón,Sebastián Yatra,Pop Latino,3
901,37,Aventurero,Yeison Jiménez,Música Popular,1
901,10,Ginza,J Balvin,Reguetón,3
901,16,Monastery,Ryan Castro,Reguetón,4
901,12,Sobrio,Maluma,Reguetón,3
901,41,Tengo Ganas,Luis Alfonso,Música Popular,3
901,33,Índigo,Camilo,Pop Latino,4
901,49,El Preso,Fruko y sus Tesos,Salsa / Tropical,2
901,11,Hawái,Maluma,Reguetón,1
901,40,Mi Presidio,Luis Alfonso,Música Popular,1
901,24,La Que Me Quiere la Quiero,Peter Manjarrés,Vallenato,2
901,32,Tutu,Camilo,Pop Latino,3
901,9,Qué Más Pues?,J Balvin,Reguetón,2
901,6,Feliz Cumpleaños Ferxxo,Feid,Reguetón,1
901,43,Cali Pachanguero,Grupo Niche,Salsa / Tropical,1
901,18,Ya No Me Duele Más,Silvestre Dangond,Vallenato,2
901,35,Matemos las Ganas,Jessi Uribe,Música Popular,2
901,1,Provenza,Karol G,Reguetón,1
901,59,Frágil al Viento,Kraken,Rock / Alternativo,3
901,2,Tusa,Karol G,Reguetón,2
901,48,Centurión de la Noche,Joe Arroyo,Salsa / Tropical,1
902,37,Aventurero,Yeison Jiménez,Música Popular,2
902,60,Lenguaje de mi Piel,Kraken,Rock / Alternativo,1
902,46,La Rebelión,Joe Arroyo,Salsa / Tropical,2
902,40,Mi Presidio,Luis Alfonso,Música Popular,2
902,27,Quiéreme Mientras Se Pueda,Manuel Turizo,Pop Latino,3
902,42,Te Fallé,Luis Alfonso,Música Popular,1
902,25,La Bachata,Manuel Turizo,Pop Latino,4
902,57,No Digas Lo Siento,Don Tetto,Rock / Alternativo,4
902,30,Devuélveme el Corazón,Sebastián Yatra,Pop Latino,1
902,38,Tenías Razón,Yeison Jiménez,Música Popular,2
902,16,Monastery,Ryan Castro,Reguetón,2
902,19,Materialista,Silvestre Dangond,Vallenato,4
902,45,Busca por Dentro,Grupo Niche,Salsa / Tropical,3
902,29,Robarte un Beso,Sebastián Yatra,Pop Latino,4
902,33,Índigo,Camilo,Pop Latino,3
902,48,Centurión de la Noche,Joe Arroyo,Salsa / Tropical,3
902,23,Traga’o de Ti,Peter Manjarrés,Vallenato,4
902,6,Feliz Cumpleaños Ferxxo,Feid,Reguetón,3
902,34,Dulce Pecado,Jessi Uribe,Música Popular,1
902,17,Las Locuras Mías,Silvestre Dangond,Vallenato,4
902,41,Tengo Ganas,Luis Alfonso,Música Popular,3
902,2,Tusa,Karol G,Reguetón,3
903,45,Busca por Dentro,Grupo Niche,Salsa / Tropical,2
903,18,Ya No Me Duele Más,Silvestre Dangond,Vallenato,1
903,6,Feliz Cumpleaños Ferxxo,Feid,Reguetón,4
903,19,Materialista,Silvestre Dangond,Vallenato,3
903,57,No Digas Lo Siento,Don Tetto,Rock / Alternativo,1
903,21,Cuatro Rosas,Jorge Celedón,Vallenato,3
903,23,Traga’o de Ti,Peter Manjarrés,Vallenato,1
903,35,Matemos las Ganas,Jessi Uribe,Música Popular,2
903,27,Quiéreme Mientras Se Pueda,Manuel Turizo,Pop Latino,5
903,54,Baracunátana,Aterciopelados,Rock / Alternativo,3
903,55,Mi Error,Don Tetto,Rock / Alternativo,4
903,37,Aventurero,Yeison Jiménez,Música Popular,1
903,40,Mi Presidio,Luis Alfonso,Música Popular,4
903,26,Una Lady Como Tú,Manuel Turizo,Pop Latino,5
903,15,Jordan,Ryan Castro,Reguetón,5
903,60,Lenguaje de mi Piel,Kraken,Rock / Alternativo,3
904,10,Ginza,J Balvin,Reguetón,2
904,46,La Rebelión,Joe Arroyo,Salsa / Tropical,2
904,25,La Bachata,Manuel Turizo,Pop Latino,2
904,38,Tenías Razón,Yeison Jiménez,Música Popular,4
904,11,Hawái,Maluma,Reguetón,2
904,44,Gotas de Lluvia,Grupo Niche,Salsa / Tropical,2
904,3,Amargura,Karol G,Reguetón,2
904,51,Los Charcos,Fruko y sus Tesos,Salsa / Tropical,3
904,36,El Alumno,Jessi Uribe,Música Popular,3
904,53,Florecita Rockera,Aterciopelados,Rock / Alternativo,2
904,17,Las Locuras Mías,Silvestre Dangond,Vallenato,3
904,7,Normal,Feid,Reguetón,2
904,59,Frágil al Viento,Kraken,Rock / Alternativo,3
904,15,Jordan,Ryan Castro,Reguetón,1
904,43,Cali Pachanguero,Grupo Niche,Salsa / Tropical,3
904,5,Classy 101,Feid,Reguetón,2
904,23,Traga’o de Ti,Peter Manjarrés,Vallenato,2
904,28,Tacones Rojos,Sebastián Yatra,Pop Latino,1
904,30,Devuélveme el Corazón,Sebastián Yatra,Pop Latino,1
904,58,Vestido de Cristal,Kraken,Rock / Alternativo,2
904,32,Tutu,Camilo,Pop Latino,3
904,18,Ya No Me Duele Más,Silvestre Dangond,Vallenato,2
904,16,Monastery,Ryan Castro,Reguetón,1
904,31,Vida de Rico,Camilo,Pop Latino,4
904,6,Feliz Cumpleaños Ferxxo,Feid,Reguetón,1
905,33,Índigo,Camilo,Pop Latino,3
905,43,Cali Pachanguero,Grupo Niche,Salsa / Tropical,3
905,17,Las Locuras Mías,Silvestre Dangond,Vallenato,1
905,56,Sigamos Caminando,Don Tetto,Rock / Alternativo,3
905,24,La Que Me Quiere la Quiero,Peter Manjarrés,Vallenato,1
905,45,Busca por Dentro,Grupo Niche,Salsa / Tropical,5
905,18,Ya No Me Duele Más,Silvestre Dangond,Vallenato,3
905,59,Frágil al Viento,Kraken,Rock / Alternativo,2
905,4,Mi Ex Tenía Razón,Karol G,Reguetón,5
905,1,Provenza,Karol G,Reguetón,5
905,54,Baracunátana,Aterciopelados,Rock / Alternativo,3
905,6,Feliz Cumpleaños Ferxxo,Feid,Reguetón,3
905,41,Tengo Ganas,Luis Alfonso,Música Popular,3
905,27,Quiéreme Mientras Se Pueda,Manuel Turizo,Pop Latino,3
905,7,Normal,Feid,Reguetón,4
905,37,Aventurero,Yeison Jiménez,Música Popular,2
905,60,Lenguaje de mi Piel,Kraken,Rock / Alternativo,2
905,23,Traga’o de Ti,Peter Manjarrés,Vallenato,1
905,55,Mi Error,Don Tetto,Rock / Alternativo,2
905,36,El Alumno,Jessi Uribe,Música Popular,3
905,5,Classy 101,Feid,Reguetón,4
905,25,La Bachata,Manuel Turizo,Pop Latino,2
905,2,Tusa,Karol G,Reguetón,4
905,12,Sobrio,Maluma,Reguetón,5
905,58,Vestido de Cristal,Kraken,Rock / Alternativo,4
906,19,Materialista,Silvestre Dangond,Vallenato,3
906,6,Feliz Cumpleaños Ferxxo,Feid,Reguetón,1
906,1,Provenza,Karol G,Reguetón,3
906,21,Cuatro Rosas,Jorge Celedón,Vallenato,5
906,4,Mi Ex Tenía Razón,Karol G,Reguetón,4
906,42,Te Fallé,Luis Alfonso,Música Popular,3
906,43,Cali Pachanguero,Grupo Niche,Salsa / Tropical,1
906,45,Busca por Dentro,Grupo Niche,Salsa / Tropical,4
906,46,La Rebelión,Joe Arroyo,Salsa / Tropical,1
906,39,El Desmadre,Yeison Jiménez,Música Popular,3
906,35,Matemos las Ganas,Jessi Uribe,Música Popular,3
